"Date","Time","group","Latitude","Longitude","location notes","zonal point","Intertidal zone","TapePoint","quarter","Distance from point","Height","Circumference","stems","Bud 1 Live","Bud 1 Dead","Bud 2 Live","Bud 2 Dead","Bud 3 Live","Bud 3 Dead","Leaf","leaf distorted ?","% of leaf missing","number of Mines","number of Galls"
"28/06/2015","10:57:43 AM","yellow blue 1","","","","Landward - Creek","Low","20","quarter 4","1.3","0.38","0.2","stem 4","True","","","","","","Leaf 1","","0","0","0"
"28/06/2015","10:57:48 AM","yellow blue 1","","","","Landward - Creek","Low","20","quarter 4","1.3","0.38","0.2","stem 4","True","","","","","","Leaf 2","","0","0","0"
"28/06/2015","10:58:06 AM","yellow blue 1","","","","Landward - Creek","Low","20","quarter 4","1.3","0.38","0.2","stem 4","True","","","","","","Leaf 3","True","5","0","0"
"28/06/2015","10:58:24 AM","yellow blue 1","","","","Landward - Creek","Low","20","quarter 4","1.3","0.38","0.2","stem 4","True","","","","","","Leaf 4","","0","0","0"
"28/06/2015","10:58:41 AM","yellow blue 1","","","","Landward - Creek","Low","20","quarter 4","1.3","0.38","0.2","stem 4","True","","","","","","Leaf 5","True","2","0","0"
"28/06/2015","10:59:02 AM","yellow blue 1","","","","Landward - Creek","Low","20","quarter 4","1.3","0.38","0.2","stem 5","","True","","","","","Leaf 1","","0","0","0"
"28/06/2015","10:59:06 AM","yellow blue 1","","","","Landward - Creek","Low","20","quarter 4","1.3","0.38","0.2","stem 5","","True","","","","","Leaf 2","","0","0","0"
"28/06/2015","10:59:27 AM","yellow blue 1","","","","Landward - Creek","Low","20","quarter 4","1.3","0.38","0.2","stem 5","","True","","","","","Leaf 3","True","3","0","0"
"28/06/2015","10:59:30 AM","yellow blue 1","","","","Landward - Creek","Low","20","quarter 4","1.3","0.38","0.2","stem 5","","True","","","","","Leaf 3","","","",""
"28/06/2015","10:59:34 AM","yellow blue 1","","","","Landward - Creek","Low","20","quarter 4","1.3","0.38","0.2","stem 5","","True","","","","","Leaf 3","","2","0","0"
"28/06/2015","10:59:44 AM","yellow blue 1","","","","Landward - Creek","Low","20","quarter 4","1.3","0.38","0.2","stem 5","","True","","","","","Leaf 4","True","1","0","0"
"28/06/2015","10:59:55 AM","yellow blue 1","","","","Landward - Creek","Low","20","quarter 4","1.3","0.38","0.2","stem 5","","True","","","","","Leaf 5","","0","0","0"
"28/06/2015","11:00:08 AM","yellow blue 1","","","","Landward - Creek","Low","20","quarter 4","1.3","0.38","0.2","stem 5","","True","","","","","Leaf 6","","2","0","0"
"28/06/2015","11:01:15 AM","yellow blue 1","","","","Landward - Creek","Low","20","quarter 4","1.3","0.38","0.2","stem 6","","True","","","","","Leaf 1","True","40","0","0"
"28/06/2015","11:01:37 AM","yellow blue 1","","","","Landward - Creek","Low","20","quarter 4","1.3","0.38","0.2","stem 6","","True","","","","","Leaf 2","True","45","0","1"
"28/06/2015","11:01:50 AM","yellow blue 1","","","","Landward - Creek","Low","20","quarter 4","1.3","0.38","0.2","stem 6","","True","","","","","Leaf 3","True","3","0","0"
"28/06/2015","11:01:59 AM","yellow blue 1","","","","Landward - Creek","Low","20","quarter 4","1.3","0.38","0.2","stem 6","","True","","","","","Leaf 4","True","2","0","0"
"28/06/2015","11:02:31 AM","yellow blue 1","","","","Landward - Creek","Low","20","quarter 4","1.3","0.38","0.2","stem 7","","True","","","","","Leaf 1","True","2","0","0"
"28/06/2015","11:02:40 AM","yellow blue 1","","","","Landward - Creek","Low","20","quarter 4","1.3","0.38","0.2","stem 7","","True","","","","","Leaf 2","True","1","0","0"
"28/06/2015","11:02:57 AM","yellow blue 1","","","","Landward - Creek","Low","20","quarter 4","1.3","0.38","0.2","stem 7","","True","","","","","Leaf 3","True","30","0","0"
"28/06/2015","11:03:07 AM","yellow blue 1","","","","Landward - Creek","Low","20","quarter 4","1.3","0.38","0.2","stem 7","","True","","","","","Leaf 4","True","10","0","0"
"28/06/2015","11:03:12 AM","yellow blue 1","","","","Landward - Creek","Low","20","quarter 4","1.3","0.38","0.2","stem 7","","True","","","","","Leaf 5","","","",""
"28/06/2015","11:03:45 AM","yellow blue 1","","","","Landward - Creek","Low","20","quarter 4","1.3","0.38","0.2","stem 8","","True","","","","","Leaf 1","True","20","0","0"
"28/06/2015","11:04:26 AM","yellow blue 1","","","","Landward - Creek","Low","20","quarter 4","1.3","0.38","0.2","stem 8","","","","True","","","Leaf 2","True","30","0","0"
"28/06/2015","11:04:41 AM","yellow blue 1","","","","Landward - Creek","Low","20","quarter 4","1.3","0.38","0.2","stem 8","","","","True","","","Leaf 3","True","5","0","0"
"28/06/2015","11:08:16 AM","yellow blue 1","-25.44840064","152.98889429","","Landward - Creek","Low","90","return to transect point","1.3","0.38","0.2","return>quarter","","","","True","","","return to stem","","","",""
"28/06/2015","11:11:57 AM","yellow blue 1","","","","Landward - Creek","Low","90","quarter 1","7","1.8","23","stem 1","","True","True","","True","","Leaf 1","True","15","0","1"
"28/06/2015","11:12:05 AM","yellow blue 1","","","","Landward - Creek","Low","90","quarter 1","7","1.8","23","stem 1","","True","True","","True","","Leaf 2","","0","0","0"
"28/06/2015","11:12:13 AM","yellow blue 1","","","","Landward - Creek","Low","90","quarter 1","7","1.8","23","stem 1","","True","True","","True","","Leaf 3","","10","0","0"
"28/06/2015","11:12:15 AM","yellow blue 1","","","","Landward - Creek","Low","90","quarter 1","7","1.8","23","stem 1","","True","True","","True","","Leaf 3","","","",""
"28/06/2015","11:12:19 AM","yellow blue 1","","","","Landward - Creek","Low","90","quarter 1","7","1.8","23","stem 1","","True","True","","True","","Leaf 3","","0","0","0"
"28/06/2015","11:12:40 AM","yellow blue 1","","","","Landward - Creek","Low","90","quarter 1","7","1.8","23","stem 1","","True","True","","True","","Leaf 4","True","10","0","0"
"28/06/2015","11:13:27 AM","yellow blue 1","","","","Landward - Creek","Low","90","quarter 1","7","1.8","23","stem 2","","True","True","","","","Leaf 1","True","25","0","0"
"28/06/2015","11:13:38 AM","yellow blue 1","","","","Landward - Creek","Low","90","quarter 1","7","1.8","23","stem 2","","True","True","","","","Leaf 2","True","40","0","0"
"28/06/2015","11:13:45 AM","yellow blue 1","","","","Landward - Creek","Low","90","quarter 1","7","1.8","23","stem 2","","True","True","","","","Leaf 3","True","1","0","0"
"28/06/2015","11:13:55 AM","yellow blue 1","","","","Landward - Creek","Low","90","quarter 1","7","1.8","23","stem 2","","True","True","","","","Leaf 4","True","2","0","0"
"28/06/2015","11:14:03 AM","yellow blue 1","","","","Landward - Creek","Low","90","quarter 1","7","1.8","23","stem 2","","True","True","","","","Leaf 5","","0","0","0"
"28/06/2015","11:14:11 AM","yellow blue 1","","","","Landward - Creek","Low","90","quarter 1","7","1.8","23","stem 2","","True","True","","","","Leaf 6","True","5","0","0"
"28/06/2015","11:14:44 AM","yellow blue 1","","","","Landward - Creek","Low","90","quarter 1","7","1.8","23","stem 3","True","","","True","True","","Leaf 1","","0","0","0"
"28/06/2015","11:14:47 AM","yellow blue 1","","","","Landward - Creek","Low","90","quarter 1","7","1.8","23","stem 3","True","","","True","True","","Leaf 2","","0","0","0"
"28/06/2015","11:14:56 AM","yellow blue 1","","","","Landward - Creek","Low","90","quarter 1","7","1.8","23","stem 3","True","","","True","True","","Leaf 3","True","10","0","0"
"28/06/2015","11:15:00 AM","yellow blue 1","","","","Landward - Creek","Low","90","quarter 1","7","1.8","23","stem 3","True","","","True","True","","Leaf 4","True","10","0","0"
"28/06/2015","11:15:06 AM","yellow blue 1","","","","Landward - Creek","Low","90","quarter 1","7","1.8","23","stem 3","True","","","True","True","","Leaf 3","True","10","0","0"
"28/06/2015","11:15:16 AM","yellow blue 1","","","","Landward - Creek","Low","90","quarter 1","7","1.8","23","stem 3","True","","","True","True","","Leaf 5","True","15","0","0"
"28/06/2015","11:15:22 AM","yellow blue 1","","","","Landward - Creek","Low","90","quarter 1","7","1.8","23","stem 3","True","","","True","True","","Leaf 6","True","1","0","0"
"28/06/2015","11:15:47 AM","yellow blue 1","","","","Landward - Creek","Low","90","quarter 1","7","1.8","23","stem 4","","True","","","","","Leaf 1","True","5","0","0"
"28/06/2015","11:15:54 AM","yellow blue 1","","","","Landward - Creek","Low","90","quarter 1","7","1.8","23","stem 4","","True","","","","","Leaf 2","True","10","0","0"
"28/06/2015","11:16:08 AM","yellow blue 1","","","","Landward - Creek","Low","90","quarter 1","7","1.8","23","stem 4","","True","","","","","Leaf 3","True","5","0","0"
"28/06/2015","11:16:15 AM","yellow blue 1","","","","Landward - Creek","Low","90","quarter 1","7","1.8","23","stem 4","","True","","","","","Leaf 4","True","20","0","0"
"28/06/2015","11:16:29 AM","yellow blue 1","","","","Landward - Creek","Low","90","quarter 1","7","1.8","23","stem 4","","True","","","","","Leaf 5","True","5","0","0"
"28/06/2015","11:17:18 AM","yellow blue 1","","","","Landward - Creek","Low","90","quarter 1","7","1.8","23","stem 5","","True","True","","","True","Leaf 1","True","60","1","0"
"28/06/2015","11:17:29 AM","yellow blue 1","","","","Landward - Creek","Low","90","quarter 1","7","1.8","23","stem 5","","True","True","","","True","Leaf 2","True","50","0","0"
"28/06/2015","11:17:40 AM","yellow blue 1","","","","Landward - Creek","Low","90","quarter 1","7","1.8","23","stem 5","","True","True","","","True","Leaf 3","True","3","0","0"
"28/06/2015","11:17:47 AM","yellow blue 1","","","","Landward - Creek","Low","90","quarter 1","7","1.8","23","stem 5","","True","True","","","True","Leaf 4","","0","0","0"
"28/06/2015","11:17:48 AM","yellow blue 1","","","","Landward - Creek","Low","90","quarter 1","7","1.8","23","stem 5","","True","True","","","True","Leaf 4","","","",""
"28/06/2015","11:17:53 AM","yellow blue 1","","","","Landward - Creek","Low","90","quarter 1","7","1.8","23","stem 5","","True","True","","","True","Leaf 4","","0","0","0"
"28/06/2015","11:17:57 AM","yellow blue 1","","","","Landward - Creek","Low","90","quarter 1","7","1.8","23","stem 5","","True","True","","","True","Leaf 5","","2","0","0"
"28/06/2015","11:18:07 AM","yellow blue 1","","","","Landward - Creek","Low","90","quarter 1","7","1.8","23","stem 5","","True","True","","","True","Leaf 5","","1","0","0"
"28/06/2015","11:18:55 AM","yellow blue 1","","","","Landward - Creek","Low","90","quarter 1","7","1.8","23","stem 6","","True","True","","True","","Leaf 1","True","45","0","0"
"28/06/2015","11:19:04 AM","yellow blue 1","","","","Landward - Creek","Low","90","quarter 1","7","1.8","23","stem 6","","True","True","","True","","Leaf 2","True","45","0","0"
"28/06/2015","11:19:11 AM","yellow blue 1","","","","Landward - Creek","Low","90","quarter 1","7","1.8","23","stem 6","","True","True","","True","","Leaf 3","","0","0","0"
"28/06/2015","11:19:19 AM","yellow blue 1","","","","Landward - Creek","Low","90","quarter 1","7","1.8","23","stem 6","","True","True","","True","","Leaf 4","True","1","0","0"
"28/06/2015","11:19:34 AM","yellow blue 1","","","","Landward - Creek","Low","90","quarter 1","7","1.8","23","stem 6","","True","True","","True","","Leaf 5","True","3","0","0"
"28/06/2015","11:19:46 AM","yellow blue 1","","","","Landward - Creek","Low","90","quarter 1","7","1.8","23","stem 6","","True","True","","True","","Leaf 6","True","2","1","0"
"28/06/2015","11:20:24 AM","yellow blue 1","","","","Landward - Creek","Low","90","quarter 1","7","1.8","23","stem 7","True","","","True","","True","Leaf 1","","0","0","0"
"28/06/2015","11:20:30 AM","yellow blue 1","","","","Landward - Creek","Low","90","quarter 1","7","1.8","23","stem 7","True","","","True","","True","Leaf 2","True","25","0","0"
"28/06/2015","11:20:39 AM","yellow blue 1","","","","Landward - Creek","Low","90","quarter 1","7","1.8","23","stem 7","True","","","True","","True","Leaf 3","True","65","0","0"
"28/06/2015","11:20:52 AM","yellow blue 1","","","","Landward - Creek","Low","90","quarter 1","7","1.8","23","stem 7","True","","","True","","True","Leaf 4","True","67","0","0"
"28/06/2015","11:21:17 AM","yellow blue 1","","","","Landward - Creek","Low","90","quarter 1","7","1.8","23","stem 7","True","","","True","","True","Leaf 5","True","80","1","0"
"28/06/2015","11:21:28 AM","yellow blue 1","","","","Landward - Creek","Low","90","quarter 1","7","1.8","23","stem 7","True","","","True","","True","Leaf 6","True","73","0","0"
"28/06/2015","11:22:20 AM","yellow blue 1","","","","Landward - Creek","Low","90","quarter 1","7","1.8","23","stem 8","","True","","","","","Leaf 1","True","27","1","0"
"28/06/2015","11:22:31 AM","yellow blue 1","","","","Landward - Creek","Low","90","quarter 1","7","1.8","23","stem 8","","True","","","","","Leaf 2","True","20","0","0"
"28/06/2015","11:22:49 AM","yellow blue 1","","","","Landward - Creek","Low","90","quarter 1","7","1.8","23","stem 8","","True","","","","","Leaf 3","True","55","0","0"
"28/06/2015","11:23:01 AM","yellow blue 1","","","","Landward - Creek","Low","90","quarter 1","7","1.8","23","stem 8","","True","","","","","Leaf 4","","0","0","0"
"28/06/2015","11:23:12 AM","yellow blue 1","","","","Landward - Creek","Low","90","quarter 1","7","1.8","23","stem 8","","True","","","","","Leaf 5","True","7","0","0"
"28/06/2015","11:23:23 AM","yellow blue 1","","","","Landward - Creek","Low","90","quarter 1","7","1.8","23","stem 8","","True","","","","","Leaf 6","True","4","0","0"
"28/06/2015","12:01:12 PM","gary","","","","","","","","","","","","","","","","","","","","","",""
"28/06/2015","12:02:12 PM","gary","-25.44719402","152.98849977","","","","","","","","","","","","","","","","","","","",""
"28/06/2015","12:02:29 PM","gary","-25.44725074","152.98844645","","Seaward","High","10","","","","","","","","","","","","","","","",""
"28/06/2015","12:12:10 PM","gary","","","","Seaward","High","10","quarter 1","2.71","3.3","37","stem 1","True","","True","","","","Leaf 1","True","5","0","0"
"28/06/2015","12:12:43 PM","gary","","","","Seaward","High","10","quarter 1","2.71","3.3","37","stem 1","True","","","True","","","Leaf 1","True","5","0","0"
"28/06/2015","12:13:12 PM","gary","","","","Seaward","High","10","quarter 1","2.71","3.3","37","stem 1","True","","True","","","","Leaf 1","True","5","0","0"
"28/06/2015","12:13:44 PM","gary","","","","Seaward","High","10","quarter 1","2.71","3.3","37","stem 1","True","","True","","","","Leaf 3","True","2","0","0"
"28/06/2015","12:14:04 PM","gary","","","","Seaward","High","10","quarter 1","2.71","3.3","37","stem 1","True","","True","","","","Leaf 4","True","0","0","0"
"28/06/2015","12:14:17 PM","gary","","","","Seaward","High","10","quarter 1","2.71","3.3","37","stem 1","True","","True","","","","Leaf 5","True","0","0","0"
"28/06/2015","12:15:14 PM","gary","","","","Seaward","High","10","quarter 1","2.71","3.3","37","stem 1","True","","True","","","","Leaf 6","True","5","0","0"
"28/06/2015","12:16:32 PM","gary","","","","","","","","","","","","","","","","","","","","","",""
"28/06/2015","12:16:35 PM","gary","-25.44721905","152.98842484","","","","","","","","","","","","","","","","","","","",""
"28/06/2015","12:17:18 PM","gary","-25.44721873","152.98842492","","Seaward","High","10","","","","","","","","","","","","","","","",""
"28/06/2015","12:19:21 PM","gary","","","","Seaward","High","10","quarter 1","2.71","3.3","37","stem 2","True","","True","","","","Leaf 1","True","7","0","3"
"28/06/2015","12:19:35 PM","gary","","","","Seaward","High","10","quarter 1","2.71","3.3","37","stem 2","True","","True","","","","Leaf 2","True","5","0","0"
"28/06/2015","12:19:48 PM","gary","","","","Seaward","High","10","quarter 1","2.71","3.3","37","stem 2","True","","True","","","","Leaf 3","True","2","0","0"
"28/06/2015","12:20:04 PM","gary","","","","Seaward","High","10","quarter 1","2.71","3.3","37","stem 2","True","","True","","","","Leaf 3","True","2","0","0"
"28/06/2015","12:20:17 PM","gary","","","","Seaward","High","10","quarter 1","2.71","3.3","37","stem 2","True","","True","","","","Leaf 4","True","2","0","0"
"28/06/2015","12:20:26 PM","gary","","","","Seaward","High","10","quarter 1","2.71","3.3","37","stem 2","True","","True","","","","Leaf 5","True","6","0","0"
"28/06/2015","12:20:36 PM","gary","","","","Seaward","High","10","quarter 1","2.71","3.3","37","stem 2","True","","True","","","","Leaf 6","True","3","0","0"
"28/06/2015","12:21:18 PM","gary","","","","Seaward","High","10","quarter 1","2.71","3.3","37","stem 3","True","","True","","","","Leaf 1","True","85","1","0"
"28/06/2015","12:21:29 PM","gary","","","","Seaward","High","10","quarter 1","2.71","3.3","37","stem 3","True","","True","","","","Leaf 2","True","5","0","0"
"28/06/2015","12:21:35 PM","gary","","","","Seaward","High","10","quarter 1","2.71","3.3","37","stem 3","True","","True","","","","Leaf 3","True","3","0","0"
"28/06/2015","12:21:48 PM","gary","","","","Seaward","High","10","quarter 1","2.71","3.3","37","stem 3","True","","True","","","","Leaf 4","True","35","0","0"
"28/06/2015","12:21:56 PM","gary","","","","Seaward","High","10","quarter 1","2.71","3.3","37","stem 3","True","","True","","","","Leaf 5","True","22","1","0"
"28/06/2015","12:22:11 PM","gary","","","","Seaward","High","10","quarter 1","2.71","3.3","37","stem 3","True","","True","","","","Leaf 6","True","8","0","0"
"28/06/2015","12:23:02 PM","gary","","","","Seaward","High","10","quarter 1","2.71","3.3","37","stem 4","True","","","","","","Leaf 1","True","8","0","0"
"28/06/2015","12:23:35 PM","gary","","","","Seaward","High","10","quarter 1","2.71","3.3","37","stem 4","True","","","","","","Leaf 1","True","3","0","8"
"28/06/2015","12:23:50 PM","gary","","","","Seaward","High","10","quarter 1","2.71","3.3","37","stem 4","True","","","","","","Leaf 2","True","3","0","5"
"28/06/2015","12:24:33 PM","gary","","","","Seaward","High","10","quarter 1","2.71","3.3","37","stem 4","True","","","","","","Leaf 3","True","0","0","0"
"28/06/2015","12:24:42 PM","gary","","","","Seaward","High","10","quarter 1","2.71","3.3","37","stem 4","True","","","","","","Leaf 4","True","15","0","0"
"28/06/2015","12:24:51 PM","gary","","","","Seaward","High","10","quarter 1","2.71","3.3","37","stem 4","True","","","","","","Leaf 5","True","0","0","0"
"28/06/2015","12:25:02 PM","gary","","","","Seaward","High","10","quarter 1","2.71","3.3","37","stem 4","True","","","","","","Leaf 6","","0","1","0"
"28/06/2015","12:25:29 PM","gary","","","","Seaward","High","10","quarter 1","2.71","3.3","37","stem 5","True","","True","","","True","Leaf 1","","0","0","0"
"28/06/2015","12:25:36 PM","gary","","","","Seaward","High","10","quarter 1","2.71","3.3","37","stem 5","True","","True","","","True","Leaf 2","True","3","0","0"
"28/06/2015","12:25:50 PM","gary","","","","Seaward","High","10","quarter 1","2.71","3.3","37","stem 5","True","","True","","","True","Leaf 3","True","8","0","0"
"28/06/2015","12:26:04 PM","gary","","","","Seaward","High","10","quarter 1","2.71","3.3","37","stem 5","True","","True","","","True","Leaf 4","True","30","1","0"
"28/06/2015","12:26:15 PM","gary","","","","Seaward","High","10","quarter 1","2.71","3.3","37","stem 5","True","","True","","","True","Leaf 5","","0","0","0"
"28/06/2015","12:26:25 PM","gary","","","","Seaward","High","10","quarter 1","2.71","3.3","37","stem 5","True","","True","","","True","Leaf 6","True","20","0","1"
"28/06/2015","12:26:51 PM","gary","","","","Seaward","High","10","quarter 1","2.71","3.3","37","stem 6","True","","True","","","","Leaf 1","True","5","0","1"
"28/06/2015","12:27:02 PM","gary","","","","Seaward","High","10","quarter 1","2.71","3.3","37","stem 6","True","","True","","","","Leaf 2","","0","0","0"
"28/06/2015","12:27:11 PM","gary","","","","Seaward","High","10","quarter 1","2.71","3.3","37","stem 6","True","","True","","","","Leaf 3","True","5","1","0"
"28/06/2015","12:27:19 PM","gary","","","","Seaward","High","10","quarter 1","2.71","3.3","37","stem 6","True","","True","","","","Leaf 4","True","0","0","0"
"28/06/2015","12:27:32 PM","gary","","","","Seaward","High","10","quarter 1","2.71","3.3","37","stem 6","True","","True","","","","Leaf 5","","0","0","0"
"28/06/2015","12:27:43 PM","gary","","","","Seaward","High","10","quarter 1","2.71","3.3","37","stem 6","True","","True","","","","Leaf 6","","0","0","0"
"28/06/2015","12:28:11 PM","gary","","","","Seaward","High","10","quarter 1","2.71","3.3","37","stem 7","","True","","","","","Leaf 1","True","5","0","0"
"28/06/2015","12:28:17 PM","gary","","","","Seaward","High","10","quarter 1","2.71","3.3","37","stem 7","","True","","","","","Leaf 2","True","30","0","0"
"28/06/2015","12:28:25 PM","gary","","","","Seaward","High","10","quarter 1","2.71","3.3","37","stem 7","","True","","","","","Leaf 3","True","20","0","0"
"28/06/2015","12:28:34 PM","gary","","","","Seaward","High","10","quarter 1","2.71","3.3","37","stem 7","","True","","","","","Leaf 4","","0","3","0"
"28/06/2015","12:28:47 PM","gary","","","","Seaward","High","10","quarter 1","2.71","3.3","37","stem 7","","True","","","","","Leaf 4","True","15","0","0"
"28/06/2015","12:29:02 PM","gary","","","","Seaward","High","10","quarter 1","2.71","3.3","37","stem 7","","True","","","","","Leaf 5","True","3","1","0"
"28/06/2015","12:29:13 PM","gary","","","","Seaward","High","10","quarter 1","2.71","3.3","37","stem 7","","True","","","","","Leaf 6","True","8","0","0"
"28/06/2015","12:29:30 PM","gary","","","","Seaward","High","10","quarter 1","2.71","3.3","37","stem 8","True","","","True","","","Leaf 1","","0","0","0"
"28/06/2015","12:29:35 PM","gary","","","","Seaward","High","10","quarter 1","2.71","3.3","37","stem 8","True","","","True","","","Leaf 2","True","3","0","0"
"28/06/2015","12:29:44 PM","gary","","","","Seaward","High","10","quarter 1","2.71","3.3","37","stem 8","True","","","True","","","Leaf 3","","0","2","0"
"28/06/2015","12:29:50 PM","gary","","","","Seaward","High","10","quarter 1","2.71","3.3","37","stem 8","True","","","True","","","Leaf 4","","0","3","0"
"28/06/2015","12:29:58 PM","gary","","","","Seaward","High","10","quarter 1","2.71","3.3","37","stem 8","True","","","True","","","Leaf 4","","0","0","0"
"28/06/2015","12:30:08 PM","gary","","","","Seaward","High","10","quarter 1","2.71","3.3","37","stem 8","True","","","True","","","Leaf 5","True","5","1","1"
"28/06/2015","12:30:17 PM","gary","","","","Seaward","High","10","quarter 1","2.71","3.3","37","stem 8","True","","","True","","","Leaf 6","","0","0","0"
"28/06/2015","12:32:12 PM","gary","","","","Seaward","High","10","quarter 2","0.66","2.4","20","stem 1","","True","","","","","Leaf 1","True","0","1","0"
"28/06/2015","12:32:21 PM","gary","","","","Seaward","High","10","quarter 2","0.66","2.4","20","stem 1","","True","","","","","Leaf 2","True","0","0","0"
"28/06/2015","12:32:31 PM","gary","","","","Seaward","High","10","quarter 2","0.66","2.4","20","stem 1","","True","","","","","Leaf 3","True","2","0","2"
"28/06/2015","12:32:41 PM","gary","","","","Seaward","High","10","quarter 2","0.66","2.4","20","stem 1","","True","","","","","Leaf 4","True","45","0","0"
"28/06/2015","12:32:49 PM","gary","","","","Seaward","High","10","quarter 2","0.66","2.4","20","stem 1","","True","","","","","Leaf 5","True","18","0","0"
"28/06/2015","12:32:56 PM","gary","","","","Seaward","High","10","quarter 2","0.66","2.4","20","stem 1","","True","","","","","Leaf 6","True","20","1","0"
"28/06/2015","12:33:25 PM","gary","","","","Seaward","High","10","quarter 2","0.66","2.4","20","stem 2","","True","","","","","Leaf 1","True","18","1","1"
"28/06/2015","12:33:34 PM","gary","","","","Seaward","High","10","quarter 2","0.66","2.4","20","stem 2","","True","","","","","Leaf 2","True","3","1","10"
"28/06/2015","12:33:40 PM","gary","","","","Seaward","High","10","quarter 2","0.66","2.4","20","stem 2","","True","","","","","Leaf 3","True","25","1","0"
"28/06/2015","12:33:47 PM","gary","","","","Seaward","High","10","quarter 2","0.66","2.4","20","stem 2","","True","","","","","Leaf 4","True","12","3","0"
"28/06/2015","12:33:58 PM","gary","","","","Seaward","High","10","quarter 2","0.66","2.4","20","stem 2","","True","","","","","Leaf 4","True","30","0","0"
"28/06/2015","12:34:07 PM","gary","","","","Seaward","High","10","quarter 2","0.66","2.4","20","stem 2","","True","","","","","Leaf 5","True","0","0","0"
"28/06/2015","12:34:33 PM","gary","","","","Seaward","High","10","quarter 2","0.66","2.4","20","stem 2","","True","","","","","Leaf 6","True","12","0","3"
"28/06/2015","12:34:48 PM","gary","","","","Seaward","High","10","quarter 2","0.66","2.4","20","stem 3","True","","True","","","True","Leaf 1","","0","0","0"
"28/06/2015","12:34:55 PM","gary","","","","Seaward","High","10","quarter 2","0.66","2.4","20","stem 3","True","","True","","","True","Leaf 2","","0","0","0"
"28/06/2015","12:35:01 PM","gary","","","","Seaward","High","10","quarter 2","0.66","2.4","20","stem 3","True","","True","","","True","Leaf 3","True","15","0","0"
"28/06/2015","12:35:12 PM","gary","","","","Seaward","High","10","quarter 2","0.66","2.4","20","stem 3","True","","True","","","True","Leaf 4","","0","0","0"
"28/06/2015","12:35:19 PM","gary","","","","Seaward","High","10","quarter 2","0.66","2.4","20","stem 3","True","","True","","","True","Leaf 5","True","12","2","0"
"28/06/2015","12:35:26 PM","gary","","","","Seaward","High","10","quarter 2","0.66","2.4","20","stem 3","True","","True","","","True","Leaf 5","","0","0","0"
"28/06/2015","12:35:35 PM","gary","","","","Seaward","High","10","quarter 2","0.66","2.4","20","stem 3","True","","True","","","True","Leaf 6","True","28","1","0"
"28/06/2015","12:35:55 PM","gary","","","","Seaward","High","10","quarter 2","0.66","2.4","20","stem 4","","True","True","","","","Leaf 1","","0","0","0"
"28/06/2015","12:36:02 PM","gary","","","","Seaward","High","10","quarter 2","0.66","2.4","20","stem 4","","True","True","","","","Leaf 2","True","5","0","0"
"28/06/2015","12:36:09 PM","gary","","","","Seaward","High","10","quarter 2","0.66","2.4","20","stem 4","","True","True","","","","Leaf 3","True","8","0","0"
"28/06/2015","12:36:16 PM","gary","","","","Seaward","High","10","quarter 2","0.66","2.4","20","stem 4","","True","True","","","","Leaf 4","True","10","1","0"
"28/06/2015","12:36:27 PM","gary","","","","Seaward","High","10","quarter 2","0.66","2.4","20","stem 4","","True","True","","","","Leaf 5","True","15","1","0"
"28/06/2015","12:36:39 PM","gary","","","","Seaward","High","10","quarter 2","0.66","2.4","20","stem 4","","True","True","","","","Leaf 6","","0","0","0"
"28/06/2015","12:36:56 PM","gary","","","","Seaward","High","10","quarter 2","0.66","2.4","20","stem 5","True","","","True","","","Leaf 1","True","5","0","0"
"28/06/2015","12:37:03 PM","gary","","","","Seaward","High","10","quarter 2","0.66","2.4","20","stem 5","True","","","True","","","Leaf 2","True","5","0","0"
"28/06/2015","12:37:15 PM","gary","","","","Seaward","High","10","quarter 2","0.66","2.4","20","stem 5","True","","","True","","","Leaf 3","True","25","0","0"
"28/06/2015","12:37:25 PM","gary","","","","Seaward","High","10","quarter 2","0.66","2.4","20","stem 5","True","","","True","","","Leaf 4","True","5","0","0"
"28/06/2015","12:37:35 PM","gary","","","","Seaward","High","10","quarter 2","0.66","2.4","20","stem 5","True","","","True","","","Leaf 5","True","10","0","0"
"28/06/2015","12:37:48 PM","gary","","","","Seaward","High","10","quarter 2","0.66","2.4","20","stem 5","True","","","True","","","Leaf 6","","0","0","0"
"28/06/2015","12:38:46 PM","gary","","","","Seaward","High","10","quarter 2","0.66","2.4","20","stem 6","True","","True","","","True","Leaf 1","True","30","2","0"
"28/06/2015","12:38:55 PM","gary","","","","Seaward","High","10","quarter 2","0.66","2.4","20","stem 6","True","","True","","","True","Leaf 2","","0","0","1"
"28/06/2015","12:39:02 PM","gary","","","","Seaward","High","10","quarter 2","0.66","2.4","20","stem 6","True","","True","","","True","Leaf 3","","0","0","1"
"28/06/2015","12:39:09 PM","gary","","","","Seaward","High","10","quarter 2","0.66","2.4","20","stem 6","True","","True","","","True","Leaf 4","","3","0","1"
"28/06/2015","12:39:18 PM","gary","","","","Seaward","High","10","quarter 2","0.66","2.4","20","stem 6","True","","True","","","True","Leaf 5","True","12","2","0"
"28/06/2015","12:39:27 PM","gary","","","","Seaward","High","10","quarter 2","0.66","2.4","20","stem 6","True","","True","","","True","Leaf 6","","0","0","0"
"28/06/2015","12:39:54 PM","gary","","","","Seaward","High","10","quarter 2","0.66","2.4","20","stem 7","","True","","","","","Leaf 1","","5","1","0"
