Date,Time,group name,Distance along tape,Distance along tape,Plant type?,Litter,Groundcover Identification,Ground Cover,Trees/shrubs identification,Active Burrows,Inactive Burrows,>2cm,DunePostition,Latitude,Longitude,Accuracy
5/07/2015,8:44:44 AM,bluespidermonkeys,0,,Litter Cover,3,,,,,,,,,,
5/07/2015,8:45:11 AM,bluespidermonkeys,0,,Crab data,,,,,0,0,0,,,,
5/07/2015,8:45:30 AM,bluespidermonkeys,,0,Dune Position,,,,,,,,Trough,-25.60640055,153.0927421,0.4
5/07/2015,8:46:08 AM,bluespidermonkeys,5,,Litter Cover,2,,,,,,,,,,
5/07/2015,8:46:29 AM,bluespidermonkeys,5,,Groundcover Plants,,Beach Spinifex,1,,,,,,,,
5/07/2015,8:46:46 AM,bluespidermonkeys,5,,Crab data,,,,,0,0,0,,,,
5/07/2015,8:46:52 AM,bluespidermonkeys,,5,Dune Position,,,,,,,,Trough,-25.60638819,153.0927062,1.3
5/07/2015,8:47:13 AM,bluespidermonkeys,10,,Litter Cover,0,,,,,,,,,,
5/07/2015,8:47:36 AM,bluespidermonkeys,5,,Groundcover Plants,,Beach Spinifex,15,,,,,,,,
5/07/2015,8:47:51 AM,bluespidermonkeys,10,,Crab data,,,,,0,0,0,,,,
5/07/2015,8:48:00 AM,bluespidermonkeys,,10,Dune Position,,,,,,,,Trough,-25.60637113,153.0926652,0.3
5/07/2015,8:48:22 AM,bluespidermonkeys,15,,Litter Cover,0,,,,,,,,,,
5/07/2015,8:48:32 AM,bluespidermonkeys,15,,Groundcover Plants,,Beach Spinifex,15,,,,,,,,
5/07/2015,8:48:54 AM,bluespidermonkeys,15,,Crab data,,,,,0,2,0,,,,
5/07/2015,8:48:59 AM,bluespidermonkeys,,15,Dune Position,,,,,,,,Trough,-25.60639278,153.0925766,1.7
5/07/2015,8:49:28 AM,bluespidermonkeys,20,,Litter Cover,1,,,,,,,,,,
5/07/2015,8:49:45 AM,bluespidermonkeys,20,,Groundcover Plants,,Beach Spinifex,90,,,,,,,,
5/07/2015,8:50:19 AM,bluespidermonkeys,20,,Crab data,,,,,0,0,0,,,,
5/07/2015,8:50:28 AM,bluespidermonkeys,,20,Dune Position,,,,,,,,Upslope,-25.60636423,153.0925648,1.2
