"Longitude","Latitude","Group","Transect","Zone","Species","Height","Mean Circumference (cm)","Frequency","Frequency per Zone","Trees per HA","Density","Basal Area per HA","Relative Cover","Relative Frequency","Relative Density","Relative Importance","Week","Group color"
152.989675148667,-25.4479199306667,"cream","Landward-Creek","40-60m","Aegiceras corniculatum",NA,NA,0,0,0,0,0,0,0,0,0,"Week 2","blue"
152.98969945,-25.4479184,"cream","Landward-Creek","40-60m","Avicennia marina",0.8,20,1,0.5,24691.3580246914,0.05625,49.3827160493827,0.257731958762887,0.2,0.125,0.194243986254296,"Week 2","blue"
152.989649226,-25.447923872,"cream","Landward-Creek","40-60m","Ceriops australis",0.64,20.8,2,1,49382.7160493827,0.28125,102.716049382716,0.536082474226804,0.4,0.625,0.520360824742268,"Week 2","blue"
152.989675148667,-25.4479199306667,"cream","Landward-Creek","40-60m","Lumnitzera racemosa",NA,NA,0,0,0,0,0,0,0,0,0,"Week 2","blue"
152.989675148667,-25.4479199306667,"cream","Landward-Creek","40-60m","Osbornia octodonta",NA,NA,0,0,0,0,0,0,0,0,0,"Week 2","blue"
152.989675148667,-25.4479199306667,"cream","Landward-Creek","40-60m","Other?",NA,NA,0,0,0,0,0,0,0,0,0,"Week 2","blue"
152.989675148667,-25.4479199306667,"cream","Landward-Creek","40-60m","Rhizophora stylosa",NA,NA,0,0,0,0,0,0,0,0,0,"Week 2","blue"
152.989458235,-25.447835035,"cream","Landward-Creek","60-80m","Aegialitis annulata",NA,NA,0,0,0,0,0,0,0,0,0,"Week 2","blue"
152.989458235,-25.447835035,"cream","Landward-Creek","60-80m","Aegiceras corniculatum",NA,NA,0,0,0,0,0,0,0,0,0,"Week 2","blue"
152.98942832,-25.44781125,"cream","Landward-Creek","60-80m","Avicennia marina",0.3,11,1,1,10519.3951347797,0.4875,11.5713346482577,0.733333333333333,0.5,0.5,0.577777777777778,"Week 2","blue"
152.98948815,-25.44785882,"cream","Landward-Creek","60-80m","Ceriops australis",0.25,4,1,1,10519.3951347797,0.4875,4.2077580539119,0.266666666666667,0.5,0.5,0.422222222222222,"Week 2","blue"
152.989458235,-25.447835035,"cream","Landward-Creek","60-80m","Lumnitzera racemosa",NA,NA,0,0,0,0,0,0,0,0,0,"Week 2","blue"
152.989458235,-25.447835035,"cream","Landward-Creek","60-80m","Osbornia octodonta",NA,NA,0,0,0,0,0,0,0,0,0,"Week 2","blue"
152.989458235,-25.447835035,"cream","Landward-Creek","60-80m","Other?",NA,NA,0,0,0,0,0,0,0,0,0,"Week 2","blue"
152.989458235,-25.447835035,"cream","Landward-Creek","60-80m","Rhizophora stylosa",NA,NA,0,0,0,0,0,0,0,0,0,"Week 2","blue"
152.989371926667,-25.4477926805556,"cream","Landward-Creek","80-100m","Aegialitis annulata",NA,NA,0,0,0,0,0,0,0,0,0,"Week 2","blue"
152.989371926667,-25.4477926805556,"cream","Landward-Creek","80-100m","Aegiceras corniculatum",NA,NA,0,0,0,0,0,0,0,0,0,"Week 2","blue"
152.989371926667,-25.4477926805556,"cream","Landward-Creek","80-100m","Avicennia marina",NA,NA,0,0,0,0,0,0,0,0,0,"Week 2","blue"
152.98937214,-25.447796385,"cream","Landward-Creek","80-100m","Ceriops australis",0.425,16.25,2,1,17199.6775060468,0.38125,27.949475947326,0.647840531561462,0.5,0.5,0.549280177187154,"Week 2","blue"
152.98931404,-25.44774818,"cream","Landward-Creek","80-100m","Lumnitzera racemosa",0.5,14,1,0.5,8599.83875302338,0.0953125,12.0397742542327,0.27906976744186,0.25,0.125,0.218023255813954,"Week 2","blue"
152.9894296,-25.4478334766667,"cream","Landward-Creek","80-100m","Osbornia octodonta",0.4,3.66666666666667,1,0.5,8599.83875302338,0.2859375,3.15327420944191,0.0730897009966777,0.25,0.375,0.232696566998893,"Week 2","blue"
152.989371926667,-25.4477926805556,"cream","Landward-Creek","80-100m","Other?",NA,NA,0,0,0,0,0,0,0,0,0,"Week 2","blue"
152.989371926667,-25.4477926805556,"cream","Landward-Creek","80-100m","Rhizophora stylosa",NA,NA,0,0,0,0,0,0,0,0,0,"Week 2","blue"
